"X","file","mfcc_1_mean","mfcc_1_std","mfcc_2_mean","mfcc_2_std","mfcc_3_mean","mfcc_3_std","mfcc_4_mean","mfcc_4_std","mfcc_5_mean","mfcc_5_std","mfcc_6_mean","mfcc_6_std","mfcc_7_mean","mfcc_7_std","mfcc_8_mean","mfcc_8_std","mfcc_9_mean","mfcc_9_std","mfcc_10_mean","mfcc_10_std","mfcc_11_mean","mfcc_11_std","mfcc_12_mean","mfcc_12_std","mfcc_13_mean","mfcc_13_std","spectral_centroid_mean","spectral_centroid_std","spectral_brightness","spectral_contrast_1_mean","spectral_contrast_1_std","spectral_contrast_2_mean","spectral_contrast_2_std","spectral_contrast_3_mean","spectral_contrast_3_std","spectral_contrast_4_mean","spectral_contrast_4_std","spectral_contrast_5_mean","spectral_contrast_5_std","spectral_contrast_6_mean","spectral_contrast_6_std","spectral_contrast_7_mean","spectral_contrast_7_std","spectral_flatness_mean","spectral_flatness_std","f0_mean","f0_std","F1_mean","F2_mean","F3_mean","F1_bandwidth","F2_bandwidth","F3_bandwidth","vibrato_rate","vibrato_amplitude","jitter_local","hnr_mean","RAHVUS","tyyp","rahvas","viide","kloonitud"
658,"RKM, Mgn. II 623 a_clip13.wav",-250.493850708008,59.935188293457,102.720291137695,26.3541564941406,-67.0654220581055,32.0511016845703,8.50021839141846,29.3681144714355,-18.6558132171631,18.1761798858643,-34.4992790222168,20.3630867004395,-12.8298692703247,14.8076553344727,-6.91972780227661,9.58839511871338,-14.8117485046387,10.010739326477,-18.459192276001,7.90501976013184,-11.8820066452026,7.5578932762146,-13.6020231246948,8.67930507659912,-13.303391456604,10.1747446060181,1504.35566352632,432.377071555362,0.376551806926727,17.2732719752742,4.0590427238746,22.2948005639921,6.68943807804656,26.1808397325474,6.39709193859269,25.3957932146921,5.90761808197532,25.1859678364368,5.40482510197342,25.6408781268513,5.02864093258204,58.7481539324162,5.8058985196698,5.27615629835054e-05,0.00020045961719006,352.418198994339,95.3059501313185,728.213044779928,1711.83300730687,2544.45993447001,230.634185884855,797.494165585304,519.584487331136,4.07925407925408,100.363654294328,0.00780934055382615,21.6959182049372,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
659,"RKM, Mgn. II 623 a_clip14.wav",-253.132019042969,67.0389556884766,106.312721252441,26.1333312988281,-63.8130874633789,36.3790130615234,-0.874842047691345,27.6967010498047,-21.264139175415,19.1287307739258,-26.8413600921631,20.3266181945801,-9.12383937835693,13.5175065994263,-8.37327289581299,10.0671977996826,-16.3365478515625,9.93752670288086,-18.202205657959,8.88778877258301,-11.7805137634277,6.82089710235596,-15.3279190063477,7.728355884552,-13.7406854629517,12.0024938583374,1420.5007459263,387.214520420947,0.332742601633072,16.7201160248791,3.9268357878537,21.6086437400326,6.87522794993981,26.0422773261785,5.93307820902221,26.2983506761128,5.8717143523687,24.4103567352783,5.21636708816842,24.9099785257327,5.18579902450461,58.5251414788061,5.8093512720443,5.22820373589639e-05,0.00026486671413294,373.992475863701,99.7139023322434,775.795770632126,1597.73748528107,2591.02903768306,242.269873088145,728.51925508305,579.515030674989,4.6189376443418,151.963325117793,0.0084234506465705,21.5432663067106,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
660,"RKM, Mgn. II 623 a_clip15.wav",-254.738403320312,62.1176414489746,109.65168762207,26.5338363647461,-60.1487922668457,37.6707000732422,-7.08099222183228,23.4824523925781,-22.5268173217773,19.0226421356201,-25.2788467407227,17.9698295593262,-8.51062297821045,14.6207447052002,-9.05569362640381,10.0065488815308,-14.5186185836792,9.08263683319092,-16.4903011322021,7.98543977737427,-12.4652423858643,6.73799896240234,-16.54248046875,8.31414699554443,-14.3100624084473,9.06573104858398,1377.39275740351,490.347762114832,0.300656765699387,16.9398114257337,4.13913474356329,22.1804151581769,6.07316490267909,25.2500248391264,6.52981879864159,25.7752790222939,5.57794276327962,23.2975268796875,5.1057158749264,23.9276318941699,4.6259405215158,58.0675919735876,6.18896775104061,5.41127810720354e-05,0.00020646658958867,362.902148339392,128.625768278639,771.704849547625,1542.92606158741,2551.8961478013,271.917412480064,619.431141538632,706.355913571598,4.02761795166859,99.021098448796,0.00894303660838424,20.9511492722726,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
661,"RKM, Mgn. II 623 a_clip16.wav",-251.660171508789,68.1047668457031,113.328964233398,23.4593753814697,-69.7342071533203,36.3284759521484,0.44226598739624,23.4346237182617,-27.3070755004883,16.8741188049316,-27.0530471801758,18.508186340332,-10.7563934326172,15.2314081192017,-9.00752830505371,9.7375078201294,-13.6683969497681,9.01405906677246,-16.3302879333496,10.1747426986694,-12.0157995223999,6.85447978973389,-16.7575054168701,7.47995328903198,-12.61363697052,11.2366561889648,1399.62250477313,373.829292990024,0.321992874145508,16.8150409989194,3.72656403908814,21.1343492623379,6.533998497816,26.921892526925,6.27414800604147,26.0502517159495,5.43196320442953,24.6647935665884,5.11556638683565,25.0530681677593,5.02732242604152,57.9360238813532,5.80572677447399,6.07288129685912e-05,0.00039304071106016,383.234743670879,87.8496602393889,779.765666164822,1580.62400478165,2577.2927562816,217.15759099035,679.582859525938,675.28936856409,5.61926605504587,113.730550654061,0.00818660400025765,21.6978143954804,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
662,"RKM, Mgn. II 623 a_clip17.wav",-263.692352294922,65.2292785644531,115.2490234375,25.9663105010986,-65.0007858276367,35.3090782165527,2.79661846160889,32.0010833740234,-22.2056179046631,17.0590286254883,-34.5844192504883,19.0701332092285,-10.6518850326538,14.8118724822998,-8.44387531280518,9.68462181091309,-14.9102649688721,8.7111234664917,-15.9053821563721,9.39991283416748,-10.1051416397095,6.47742319107056,-13.2714958190918,9.00552368164062,-14.8497219085693,10.5536117553711,1381.06399951445,352.400893331146,0.331053763628006,16.9818951721306,4.02179265563352,21.6310542989703,6.38387049140997,25.7308849927053,6.28775877234213,25.3162063239839,5.54823953814081,24.3170238120516,5.23374484104846,25.2006928930676,5.05900226495211,56.8352592576442,5.70794500401227,4.7312794777099e-05,0.00022767849441152,339.989228474877,78.0313319649908,745.965540261902,1635.87954188161,2542.23349532894,217.42762991014,764.013425409025,646.317101395548,6.2206572769953,115.870809466603,0.00725179208785544,20.5144243881631,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
663,"RKM, Mgn. II 623 a_clip18.wav",-267.948638916016,62.455982208252,107.636871337891,23.3253440856934,-66.1180191040039,31.539888381958,9.49371433258057,26.2623119354248,-20.2090663909912,17.127067565918,-34.8491668701172,19.0967178344727,-14.3068809509277,14.041054725647,-8.53231239318848,9.94946956634522,-12.9451198577881,8.43376064300537,-16.9308776855469,10.2179489135742,-10.2295427322388,7.29531812667847,-12.3416318893433,7.70252990722656,-15.4205865859985,10.7743129730225,1454.96424174699,377.655376103893,0.362147748470306,16.860598147351,4.14419101162761,21.8690297191268,6.80813409391923,26.286709416396,6.38133150464173,25.7601752906884,5.73698135120373,24.4944118561187,5.31312115441621,25.5504022559498,4.82528669427259,58.4031277520975,5.77134346041482,4.79430054838303e-05,0.00015914511459413,363.450502097111,79.8750537775285,729.841574903469,1675.89184698368,2544.75550311446,235.746664946332,782.391147208103,648.294486508123,4.38388625592417,109.476006794306,0.00706912713698935,22.1775226471522,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
664,"RKM, Mgn. II 623 a_clip19.wav",-260.151214599609,61.1956329345703,110.740913391113,22.2798633575439,-68.158203125,34.2682609558105,4.8167986869812,25.0415687561035,-18.8042793273926,18.1804790496826,-33.8373336791992,18.4868984222412,-15.2728986740112,14.8865652084351,-8.2510347366333,8.97324466705322,-11.3637590408325,9.21043968200684,-18.8240337371826,8.95116233825684,-13.741940498352,6.5150728225708,-14.0440711975098,8.00802421569824,-14.8693780899048,9.63052558898926,1399.16936952802,350.43224026366,0.34798726439476,16.7858233581055,3.74145076218027,22.8680481266812,6.63234641311415,26.1155764179411,6.19247484385166,25.7240057768846,5.7834897858832,25.0241071753735,4.82167694183153,24.8262066567225,4.30829336891341,57.7835079056474,5.91162911843873,3.81587014999241e-05,0.0001375219435431,357.718228997223,77.1726981843491,736.408543141569,1685.9134488217,2488.60115500074,214.412018648449,821.516274102334,608.644970364099,4.68036529680365,111.76643057637,0.00732052784641292,20.8390049213701,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
665,"RKM, Mgn. II 623 a_clip2.wav",-268.363220214844,60.4327659606934,101.435844421387,26.2887744903564,-58.1451377868652,34.3371543884277,1.25146555900574,28.5826988220215,-17.5291423797607,18.3723258972168,-30.2461128234863,18.6799945831299,-13.2019424438477,14.4253387451172,-11.6412572860718,9.99086856842041,-15.2355880737305,8.47804737091064,-18.5489921569824,9.09518146514893,-13.8327884674072,6.97450399398804,-11.2066440582275,7.97286176681519,-15.7515544891357,9.76558589935303,1435.96633072542,468.103958864561,0.330575972795486,16.7462814731829,4.10513613410645,21.4989848536919,6.94861324707758,26.1192635104297,6.26839614324466,25.4564681832313,5.86404854837656,24.2202071509274,5.35053855488291,24.8263983328266,5.3011465210799,58.6117780536747,5.54974019723944,6.21775543550029e-05,0.00029474645270965,362.348127583813,98.6296558082249,703.32177389243,1628.82081205241,2496.68179595997,273.715773389697,703.665832474061,746.577866911698,4.24028268551237,106.57968756571,0.00791389956415591,21.8688609690904,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
666,"RKM, Mgn. II 623 a_clip3.wav",-256.310363769531,63.981616973877,104.643707275391,25.9103393554688,-64.9730529785156,34.2438774108887,1.2435028553009,25.8984451293945,-22.3362712860107,18.0178661346436,-29.5503311157227,17.9157123565674,-12.1041860580444,13.6026802062988,-9.20253372192383,10.2319622039795,-12.3556861877441,9.82016181945801,-18.3358860015869,8.84992218017578,-13.7817306518555,8.60975933074951,-12.1814775466919,8.61179733276367,-13.0661535263062,10.2254667282104,1431.47317735532,411.581373526531,0.332138389348984,16.2796595182807,3.69700982341853,22.3728465288676,6.52745405551906,26.5983248743767,6.27000902222699,26.6370479595121,6.09516149933161,24.8008806959022,5.44279309970223,25.2338271614736,5.00768294841309,58.9845764116783,5.82867889473084,4.85376731376164e-05,0.00016697432147338,360.084570725686,106.215685955358,750.603998227775,1637.92751460791,2533.34095903306,241.276033442452,729.848924411064,636.360826969841,4.28240740740741,154.597684915702,0.00712427940067668,21.3880293347924,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
667,"RKM, Mgn. II 623 a_clip4.wav",-278.526550292969,61.9173431396484,106.913833618164,27.3540515899658,-63.1090774536133,34.5745849609375,7.66306209564209,29.7425556182861,-15.8132963180542,17.9426651000977,-31.8040161132812,20.1473789215088,-12.1916275024414,14.3088607788086,-9.86736297607422,9.86699199676514,-15.1852884292603,9.09875392913818,-18.5422954559326,8.47770595550537,-13.2483730316162,7.36205244064331,-9.9765625,9.52101230621338,-14.7414922714233,9.05269813537598,1468.63830250648,476.934402845668,0.353141486644745,16.8127932163757,3.82981687317658,21.8334275303403,6.48214258399853,25.8868027711635,5.88908318347302,24.9924301983131,6.28103064122519,24.2318419665438,5.38780127342528,24.7724605648974,5.27721513637911,59.0117681154314,6.0899551775431,6.5023785282392e-05,0.00024986898642964,345.705959053847,74.867201276777,711.475774542649,1673.22533912118,2517.06881221634,214.627632997978,863.210244073245,619.00401015311,6.29453681710214,132.700984842658,0.00817190111609193,20.8732273811732,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
668,"RKM, Mgn. II 623 a_clip5.wav",-275.060241699219,67.1363296508789,102.144149780273,29.7797832489014,-53.3028755187988,37.0773429870605,5.08877372741699,31.7548332214355,-17.4241905212402,18.1174621582031,-30.2751140594482,19.2735748291016,-11.9907207489014,15.2319087982178,-9.96962642669678,10.2209014892578,-13.6673173904419,9.87436771392822,-18.5105457305908,7.79196548461914,-14.8484630584717,7.00915765762329,-11.0362300872803,8.92554569244385,-13.6211318969727,9.96285629272461,1447.98269851731,491.914786970103,0.337151974439621,16.8585754266443,3.80914666563721,21.7294638413144,6.55975295090278,24.9307139226939,6.84295896088746,24.3037205523052,6.33491258898992,23.6095093428155,5.35204331844142,24.7544727664414,5.54597206732622,59.057635194074,6.31828250037035,7.27155056665652e-05,0.00020950577163603,336.260746488818,98.2074582748038,703.711945337033,1667.96815677554,2529.53220993164,253.302291861917,838.540045504844,616.501467434371,4.59627329192547,111.938658574605,0.00746123942522855,21.3801919628776,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
669,"RKM, Mgn. II 623 a_clip6.wav",-286.557922363281,59.2155685424805,109.971672058105,22.0401668548584,-60.4137420654297,36.0950393676758,2.15058016777039,26.944149017334,-12.2658309936523,15.2999839782715,-32.5972747802734,20.0254325866699,-12.717212677002,14.5013675689697,-8.19829654693604,8.60187530517578,-13.6229391098022,9.57950019836426,-20.4636707305908,9.46112251281738,-13.6783304214478,7.64876413345337,-10.8612127304077,8.1470422744751,-15.5932197570801,8.18701457977295,1343.54636973884,333.154055393357,0.319139569997787,16.465064699686,3.39312640392285,23.0797908377966,6.43422070819542,25.9176799013445,5.87562894994766,25.6647703563229,5.8779089963,25.249908955389,5.22009597789586,24.1921681853149,4.82521429751082,57.1595889353706,5.47810243064149,3.71031819668133e-05,0.00016600936942268,350.721115574884,68.9006125280277,705.124506379595,1645.78159314674,2497.71029358049,211.027778814203,777.459487506222,549.840059436039,4.23340961098398,164.581474733616,0.00689369282933263,21.8045425638656,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
670,"RKM, Mgn. II 623 a_clip7.wav",-293.443084716797,54.4298210144043,119.888832092285,23.3501243591309,-50.0664329528809,33.9959182739258,-6.36473035812378,27.6898765563965,-10.44313621521,15.7084980010986,-34.4009971618652,17.367883682251,-11.7550506591797,14.4943113327026,-8.23592185974121,8.64486503601074,-16.1777400970459,9.94732570648193,-18.0438690185547,8.97145080566406,-14.28786277771,6.45326471328735,-10.9620904922485,7.81624889373779,-13.5942668914795,7.51851844787598,1195.42593768289,270.943876170854,0.261969238519669,16.947684882905,3.83028452542006,22.5729942783629,6.28690175562652,25.9253751903258,5.84363816898212,26.0701992942448,5.1398744988134,24.1661162717389,4.5423431647981,23.5172255575123,4.44822668463757,56.2296781664684,5.21460878858364,2.3054515622789e-05,9.77911404334009e-05,343.863235750685,65.8081219018833,675.091508021226,1488.33191280877,2440.67994587321,262.443661409761,706.487319387389,588.967548021967,5.38116591928251,134.188192045101,0.00785472583797385,20.8173286955532,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
671,"RKM, Mgn. II 623 a_clip8.wav",-254.20573425293,64.9460525512695,107.18138885498,27.6548118591309,-63.7793464660645,33.3369522094727,5.43071413040161,26.6160507202148,-20.3685607910156,18.2756938934326,-30.3742046356201,18.6140842437744,-14.4926500320435,14.6073713302612,-11.5367994308472,9.74621200561523,-13.2886123657227,8.78314208984375,-18.705659866333,10.1013650894165,-12.8510780334473,8.00236797332764,-12.7590675354004,9.38557147979736,-14.5489768981934,9.91565418243408,1451.85184735,448.39019572931,0.339942097663879,16.698487543455,4.09990997194003,22.70840662108,6.60483371939663,25.1375630865811,6.43171901488381,25.3678694226077,6.13029061238265,24.0402825212166,5.24031104344263,25.1227913811888,5.33690698630525,57.2734268577043,6.04234285116517,6.55622206977569e-05,0.0003640413924586,354.98784805517,80.1707052841168,707.586015877983,1649.52999673292,2555.91023257916,247.544250360392,667.815414140998,637.572110646596,4.76758045292014,129.82812554864,0.00807030980219711,21.4251904371879,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
672,"RKM, Mgn. II 623 a_clip9.wav",-257.182952880859,62.1699905395508,115.900665283203,24.8595848083496,-66.5087814331055,32.2247657775879,-0.122770018875599,26.6795978546143,-21.6023006439209,17.8363265991211,-29.0277252197266,18.3583221435547,-11.8645477294922,13.4804601669312,-12.486123085022,10.5153970718384,-15.3743486404419,9.08376312255859,-17.2143478393555,9.63905811309814,-14.2425260543823,7.49922227859497,-15.0083570480347,8.27944469451904,-14.4871053695679,10.5628786087036,1342.71830515365,349.600736052764,0.299179762601852,16.9147851409359,4.0127693829694,21.8873483521974,6.49435545359324,25.5924547613927,5.95462167092955,26.2528870199876,5.50595000908597,24.4343975206992,5.04914311704055,25.4642558336247,5.00827118961026,58.0153008942798,5.76092704103769,9.9924611276947e-05,0.00103134254459291,365.785930176147,75.3499472795049,722.693112207123,1595.10187792479,2502.36427310314,235.5511423808,686.470369441805,697.887083518152,4.42678774120318,117.654164045775,0.00768767640676156,21.8450496970659,"eesti","originaal","eesti","RKM, Mgn. II 623 a",FALSE
673,"RKM, Mgn. II 623 c_clip0.wav",-257.379272460938,58.9204483032227,106.781616210938,28.2570133209229,-64.8109970092773,31.5867595672607,2.64985251426697,24.8716735839844,-20.7832584381104,14.6390514373779,-30.0985355377197,18.144021987915,-18.1261138916016,18.2571601867676,-4.78525066375732,9.74977588653564,-20.2614765167236,11.7755966186523,-12.7545614242554,9.57749652862549,-17.6212825775146,7.98143577575684,-9.16725063323975,8.2756519317627,-12.3888359069824,13.3497619628906,1479.39409619312,542.043263076587,0.342076063156128,16.9922138942939,3.69721232427367,22.1283077281267,7.42436291796028,27.1616817208754,5.82775789980637,26.8766585265601,5.6684142165837,25.4800218658155,5.30673335914237,26.1831074698352,5.59366280420703,63.4346544827609,6.08885614654086,5.47596027899999e-05,0.00030851690098643,387.209019097247,84.0852993412445,712.846800168332,1582.22020306939,2506.39029942737,230.660339220167,591.734839191103,500.593347070414,4.40180586907449,110.574461250229,0.00737000450916408,23.2452066781142,"eesti","originaal","eesti","RKM, Mgn. II 623 c",FALSE
674,"RKM, Mgn. II 623 c_clip1.wav",-265.711029052734,49.5005187988281,115.019561767578,23.0588932037354,-60.106761932373,25.709228515625,-1.16481292247772,20.9346122741699,-12.7493925094604,17.7728290557861,-35.7215881347656,15.8655347824097,-19.2662887573242,15.1345796585083,-7.6608099937439,10.5980529785156,-19.0400314331055,10.847128868103,-14.6690187454224,10.4038066864014,-15.8861951828003,8.31536769866943,-10.6939821243286,9.56249713897705,-17.4250106811523,9.62597465515137,1306.81354130389,334.286843516149,0.306812673807144,17.210843431515,3.86908321662545,22.8570252667304,7.49943750883569,26.6430226437787,6.25142698981567,26.6311794308386,5.98349783152452,24.8473832987054,5.0323230367721,25.1005929176215,4.80252527423332,61.9505094654044,5.94944076385306,0.00012399128172546,0.00121282134205102,376.921538843097,101.446926011814,674.985932285283,1550.52924696613,2418.27207116174,218.8711371996,661.202494410875,631.097345979887,4.15754923413567,123.45808611162,0.00691334745273992,23.6517624290546,"eesti","originaal","eesti","RKM, Mgn. II 623 c",FALSE
675,"RKM, Mgn. II 623 c_clip2.wav",-254.726440429688,60.3366165161133,98.118766784668,28.5563468933105,-52.2639923095703,30.9825305938721,10.1231307983398,24.7544708251953,-14.7787857055664,15.8957281112671,-37.869556427002,18.9617309570312,-19.2497463226318,13.3307981491089,-7.05186223983765,11.6093835830688,-19.7479724884033,11.2828359603882,-15.0052928924561,9.01119995117188,-16.6100769042969,7.83776473999023,-9.67506217956543,9.83803939819336,-13.398118019104,11.2974796295166,1536.68297940393,696.254320700717,0.365793257951737,17.0330652675542,4.05612398571985,21.3941163417104,7.00187311522794,25.3717364278049,6.57143927480067,24.3512392819113,6.58351009897967,24.3356552993692,5.10159531709419,26.9118612208056,6.39423121058679,62.804133090068,6.68254446426282,8.44212991069071e-05,0.00029063699184916,373.621272562238,123.997355049451,669.741796737319,1717.0922328206,2561.81417589592,223.980391234761,886.018462227416,466.746231416742,4.10132689987937,167.544309793928,0.00887121152317516,22.7731365489897,"eesti","originaal","eesti","RKM, Mgn. II 623 c",FALSE
676,"RKM, Mgn. II 623 c_clip3.wav",-230.753402709961,60.1428604125977,108.747222900391,27.7525234222412,-74.1971740722656,29.9966583251953,3.7762451171875,18.0438671112061,-21.1542510986328,17.9019165039062,-31.9878349304199,17.6976318359375,-22.3546657562256,13.5866718292236,-4.46411991119385,10.1331071853638,-13.4481744766235,10.3750848770142,-12.2605514526367,7.85664701461792,-13.464879989624,8.26444721221924,-10.4797945022583,8.71323013305664,-13.2870073318481,11.7336187362671,1499.89144731013,474.597755471789,0.371898263692856,16.8092264879235,3.9599236846371,22.2124902420288,6.64102886008115,26.4464342218804,6.16238366945519,25.9049259133694,5.65497907465185,25.536376663837,5.63604553443602,25.8862308458711,4.83748395314005,61.6487725273168,5.69503773313757,9.29259331314824e-05,0.00065827573416754,368.502795520324,81.2697105758163,754.28911947261,1671.03390974906,2485.27746684186,171.924303631681,794.433543243718,522.82174079406,4.32372505543237,116.686772738398,0.00692798202172551,21.7924485163403,"eesti","originaal","eesti","RKM, Mgn. II 623 c",FALSE
677,"RKM, Mgn. II 623 c_clip4.wav",-255.725082397461,69.3282928466797,106.614356994629,30.4188175201416,-51.2317924499512,35.7041397094727,0.351407438516617,22.8795986175537,-17.8434219360352,16.6744804382324,-31.1892967224121,19.2853717803955,-18.0521755218506,11.5725650787354,-7.57307863235474,9.91229820251465,-18.741886138916,10.2086925506592,-15.6878471374512,9.47365570068359,-14.0647821426392,8.25305271148682,-9.94429779052734,8.34603118896484,-17.3409938812256,9.51413154602051,1473.4758509112,640.135623591855,0.325405418872833,16.9359380950245,3.60631985983747,21.5709694780431,6.49561135063399,24.7007529936616,6.32022724254363,23.7609867610961,6.36249085491728,23.3301815440844,5.56899851780061,24.5932249638951,6.2335649769692,61.6419389885681,6.12292571779044,9.91021443041973e-05,0.00030164929921738,359.130536347216,78.8683336355804,712.540529224126,1647.49924652028,2560.36543461269,266.110982242707,718.196905228634,538.409661636414,4.88721804511278,103.661109065853,0.00958282813152165,21.3192031720745,"eesti","originaal","eesti","RKM, Mgn. II 623 c",FALSE
678,"RKM, Mgn. II 623 c_clip5.wav",-251.4365234375,63.0639266967773,107.646789550781,30.9599590301514,-56.8020668029785,29.7434120178223,6.77444124221802,25.6157665252686,-21.2207717895508,16.2002754211426,-37.6209983825684,19.1239013671875,-17.1102447509766,16.0471477508545,-5.35205030441284,9.51273345947266,-19.1392650604248,10.069411277771,-15.0965728759766,9.06583786010742,-14.208683013916,8.08190631866455,-8.1932315826416,8.56078910827637,-14.0300703048706,10.6999835968018,1450.29426338266,562.755826552454,0.318630069494247,16.5529666856159,3.92589196169451,23.1191850113357,6.76783761124782,26.0941332358603,6.27216002894467,25.9133253420022,6.402269986932,24.5774740331211,5.3648170463634,27.9921936964637,6.72798732739674,61.8814325846762,6.471518908103,7.45257202652283e-05,0.00035196254611946,364.390676525633,83.1913928900963,688.475730811302,1581.57340594113,2557.76831838645,246.997519108887,840.804186070351,474.744379023586,5.26315789473684,104.705309176288,0.00823323527717908,22.5568145792305,"eesti","originaal","eesti","RKM, Mgn. II 623 c",FALSE
679,"RKM, Mgn. II 66 a_clip0.wav",-368.649658203125,37.7605361938477,150.205307006836,18.5287437438965,-52.0580139160156,26.165843963623,5.90288639068604,27.567699432373,5.09066343307495,15.017107963562,-42.1652679443359,15.5883588790894,-18.6925392150879,11.9410390853882,-10.0119361877441,8.74242496490479,-20.4097099304199,9.39181232452393,-13.5471334457397,9.21462821960449,-9.5626630783081,9.78819847106934,-18.0293769836426,6.19835710525513,-15.5904598236084,6.62016105651855,1002.36464161474,215.937055631996,0.225352138280869,23.2920023785088,3.91972217292849,24.4490690257107,4.57497099408146,26.0443380572647,5.21259172134469,21.9686264669154,5.1428883516504,19.5928403402831,3.0139185148852,23.7101762807451,3.39125235618952,53.6302605799279,4.517006979354,1.51009871842689e-05,9.20310922083445e-05,269.976584407939,43.5660897798792,562.203295755526,1610.95693403074,2573.5806502638,193.323342116893,689.41542856374,609.784748865905,4.474505723205,85.9207285385231,0.00857968116056964,19.1294245898019,"eesti","originaal","eesti","RKM, Mgn. II 66 a",FALSE
680,"RKM, Mgn. II 66 a_clip1.wav",-353.756713867188,46.7216491699219,127.224624633789,28.2869453430176,-54.5145454406738,27.3294677734375,15.5259552001953,28.877815246582,4.37319564819336,18.2366237640381,-38.3056221008301,17.0203609466553,-18.417329788208,14.6343002319336,-11.134391784668,9.61941909790039,-16.5516395568848,10.2902278900146,-15.2310600280762,9.47194004058838,-10.7432823181152,9.61139869689941,-16.8967761993408,6.91198348999023,-15.3033618927002,7.78696298599243,1197.10789627867,511.52303780124,0.30220302939415,22.8879420885396,4.04745110595194,24.5734118447087,5.63253865271435,25.5870387803867,5.6320315321182,21.2771258204464,4.86561612230561,20.1113931606502,3.63879324970884,24.0544270471401,3.70608982628697,53.3985322228764,4.6954879855779,5.28563650732394e-05,0.0001746656053001,271.354740655282,69.6703587079495,586.011501518391,1738.79151870199,2593.66504907704,243.444401086433,650.700015576646,567.335745342674,4.47247706422018,85.4574682717167,0.00709329733059655,20.6952349483068,"eesti","originaal","eesti","RKM, Mgn. II 66 a",FALSE
681,"RKM, Mgn. II 66 a_clip2.wav",-314.748077392578,48.7895660400391,128.018966674805,28.0339508056641,-65.6923522949219,26.434440612793,11.8761253356934,29.0598773956299,1.64102828502655,16.434606552124,-37.6445999145508,15.5146837234497,-16.7623729705811,11.7156085968018,-14.6375875473022,9.31635665893555,-17.211950302124,11.8087587356567,-14.0887603759766,10.8268995285034,-9.06918048858643,8.70361232757568,-16.4085254669189,8.34516525268555,-16.5985641479492,8.04962635040283,1259.04084968384,412.060704747061,0.336232632398605,23.1408969346068,4.34017664011722,25.6694912665984,6.66086580514882,24.7570317604184,6.340839406997,21.2977260664184,5.13326853246525,21.1869021486961,3.88448791572447,24.7350138817563,4.01602410785856,53.6046487076683,4.83302026230933,6.97457871865481e-05,0.00046903718612156,308.595591060108,138.392664600244,602.006054054498,1756.41017752981,2567.63886335197,262.819721454003,556.226731908716,609.097999024818,4.52920143027414,68.4600330995796,0.00785236968778478,20.277139839976,"eesti","originaal","eesti","RKM, Mgn. II 66 a",FALSE
682,"RKM, Mgn. II 72 a_clip0.wav",-278.293975830078,56.7857627868652,143.436218261719,28.8647975921631,-81.129280090332,31.718599319458,-5.15326547622681,25.9756889343262,2.61088752746582,17.9064083099365,-37.3233261108398,13.3642473220825,-19.0859928131104,12.4247512817383,-14.4302310943604,11.9344911575317,-19.2536430358887,11.8374624252319,-16.8667602539062,10.3937692642212,-8.38316917419434,8.1832447052002,-14.7660264968872,9.90540885925293,-23.9398536682129,9.13743591308594,1335.38967726082,388.121741936794,0.372091799974442,23.1195367127446,4.31513495358371,21.9939898108341,6.481839702541,23.3457998253794,6.35151933981215,20.7294845337529,5.46705085680334,22.3514586067175,5.03066326238098,24.435727358323,4.09589863111897,52.3482594942709,4.82768518381812,3.94089074688964e-05,0.00025082059437409,275.149395209594,136.962941200225,654.160509330991,1639.69852220297,2402.84759789397,296.365719072531,368.871530458152,687.241652601341,4.16666666666667,142.562744471554,0.0101608563641964,18.4548631166543,"eesti","originaal","eesti","RKM, Mgn. II 72 a",FALSE
